-0.006,0.044,0.994,
0.003,0.028,0.887,
0.023,0.005,0.808,
0.034,-0.013,0.765,
0.041,-0.022,0.787,
0.045,-0.027,0.826,
0.036,-0.029,0.868,
0.033,-0.034,0.913,
0.039,-0.048,0.929,
0.032,-0.061,0.952,
0.034,-0.072,0.929,
0.032,-0.092,0.923,
0.038,-0.100,0.972,
0.020,-0.057,1.080,
-0.005,-0.019,1.132,
0.002,-0.002,1.114,
0.024,-0.050,1.090,
0.010,-0.032,1.164,
-0.014,0.009,1.287,
0.002,0.086,1.270,
0.021,0.029,1.078,
-0.011,-0.026,0.952,
-0.082,-0.033,0.994,
-0.147,-0.006,1.074,
-0.181,0.023,1.070,
-0.172,-0.004,1.023,
-0.128,-0.008,0.923,
-0.071,-0.009,0.838,
-0.012,-0.005,0.789,
0.035,-0.029,0.759,
0.036,-0.029,0.809,
0.028,-0.017,0.887,
-0.009,-0.027,0.934,
-0.031,-0.041,0.960,
-0.041,-0.039,0.993,
-0.041,-0.054,0.975,
-0.032,-0.063,0.932,
-0.012,-0.081,0.942,
-0.010,-0.078,0.957,
-0.001,-0.085,1.016,
-0.015,-0.097,1.049,
-0.042,-0.111,1.076,
-0.061,-0.101,1.150,
-0.063,-0.040,1.206,
-0.034,0.038,1.218,
0.012,0.032,1.149,
0.038,-0.031,1.014,
0.054,-0.058,0.933,
0.030,-0.013,0.966,
-0.012,0.025,1.000,
-0.027,0.053,1.035,
-0.030,0.055,1.030,
-0.002,0.047,0.990,
0.023,0.031,0.946,
0.040,0.018,0.906,
0.043,0.000,0.893,
0.039,-0.003,0.885,
0.034,-0.010,0.879,
0.018,-0.023,0.910,
0.006,-0.025,0.928,
0.003,-0.023,0.937,
0.002,-0.041,0.935,
-0.001,-0.046,0.932,
0.002,-0.073,0.939,
0.003,-0.069,0.955,
0.005,-0.056,1.000,
-0.019,-0.025,1.028,
-0.030,-0.028,1.049,
-0.044,-0.009,1.095,
-0.051,0.025,1.175,
-0.047,0.035,1.184,
-0.021,0.036,1.102,
-0.019,-0.004,1.032,
-0.025,0.015,1.021,
-0.036,0.043,1.081,
-0.062,0.065,1.078,
-0.065,0.058,1.035,
-0.056,0.058,0.979,
-0.021,0.070,0.941,
0.005,0.040,0.912,
0.020,0.045,0.875,
0.033,0.021,0.877,
0.019,0.032,0.891,
0.005,0.033,0.922,
-0.018,0.028,0.965,
-0.043,0.036,0.987,
-0.034,0.016,0.966,
-0.025,0.009,0.930,
-0.011,-0.015,0.931,
-0.002,-0.056,0.941,
-0.002,-0.069,0.973,
-0.005,-0.078,0.995,
0.000,-0.029,1.023,
-0.009,0.003,1.052,
-0.022,0.025,1.056,
-0.022,0.047,1.090,
-0.028,0.072,1.145,
-0.042,0.063,1.112,
-0.009,0.071,1.115,
0.026,0.063,1.054,
0.054,0.066,1.015,
0.064,0.048,1.029,
0.042,0.063,1.035,
0.011,0.067,1.054,
0.012,0.059,1.050,
0.014,0.052,0.994,
0.023,0.019,0.948,
0.024,0.010,0.913,
0.019,0.013,0.898,
0.006,-0.003,0.907,
-0.008,0.011,0.897,
-0.005,-0.003,0.908,
-0.002,0.001,0.908,
0.000,0.003,0.914,
0.008,0.006,0.916,
0.011,0.003,0.914,
0.020,-0.006,0.935,
0.018,-0.006,0.932,
0.006,-0.006,0.957,
-0.008,0.006,0.999,
-0.016,0.033,1.016,
-0.014,0.024,1.028,
-0.018,0.036,1.036,
-0.016,0.048,1.098,
-0.036,0.048,1.146,
-0.049,0.091,1.159,
-0.027,0.083,1.144,
-0.004,0.080,1.060,
0.014,0.042,1.031,
0.006,0.068,1.021,
-0.018,0.071,1.010,
-0.047,0.057,1.006,
-0.064,0.076,1.016,
-0.065,0.079,1.011,
-0.040,0.072,0.946,
-0.014,0.021,0.845,
-0.011,-0.016,0.796,
-0.011,-0.034,0.833,
-0.021,-0.033,0.894,
-0.037,-0.043,0.971,
-0.054,-0.065,1.025,
-0.047,-0.099,1.056,
-0.026,-0.097,1.038,
0.006,-0.097,0.988,
0.021,-0.102,0.938,
0.022,-0.105,0.917,
-0.006,-0.085,0.951,
-0.054,-0.055,1.022,
-0.069,-0.027,1.070,
-0.065,-0.021,1.097,
-0.043,-0.013,1.125,
-0.024,0.024,1.161,
-0.014,0.052,1.178,
-0.017,0.074,1.173,
0.014,0.086,1.119,
0.053,0.100,1.003,
0.070,0.073,0.914,
0.073,0.068,0.917,
0.069,0.100,0.995,
0.053,0.092,1.022,
0.042,0.068,0.997,
0.029,0.032,0.947,
0.033,0.028,0.920,
0.040,0.029,0.902,
0.043,0.023,0.896,
0.040,0.022,0.893,
0.042,0.014,0.908,
0.039,0.017,0.910,
0.046,0.013,0.923,
0.050,-0.001,0.938,
0.058,0.001,0.930,
0.072,-0.014,0.935,
0.074,-0.033,0.942,
0.066,-0.037,0.956,
0.041,-0.048,0.993,
0.018,-0.015,1.026,
-0.004,0.008,1.081,
0.000,0.020,1.091,
0.007,0.051,1.146,
0.000,0.072,1.190,
-0.007,0.125,1.189,
0.005,0.132,1.160,
0.037,0.118,1.078,
0.038,0.093,1.039,
0.021,0.085,1.049,
-0.003,0.081,1.027,
-0.039,0.052,1.015,
-0.058,0.048,1.013,
-0.065,0.052,1.004,
-0.058,0.055,0.982,
-0.031,0.040,0.903,
-0.014,0.033,0.851,
0.006,0.021,0.835,
0.000,0.024,0.858,
-0.007,0.022,0.904,
-0.020,0.026,0.924,
-0.037,0.022,0.962,
-0.049,0.010,0.981,
-0.047,0.021,0.985,
-0.131,0.019,1.168,
-0.021,0.029,0.968,
-0.015,0.052,0.993,
-0.017,0.045,1.002,
-0.019,0.019,0.997,
-0.031,0.064,0.999,
-0.053,0.063,1.027,
-0.030,0.026,0.990,
-0.047,0.045,1.069,
-0.051,0.078,1.113,
-0.033,0.098,1.137,
-0.015,0.101,1.119,
0.018,0.114,1.084,
0.034,0.092,1.034,
0.023,0.084,0.970,
-0.001,0.063,0.932,
-0.029,0.065,0.921,
-0.049,0.089,0.900,
-0.050,0.107,0.908,
-0.073,0.116,0.947,
-0.078,0.085,0.975,
-0.078,0.052,1.010,
-0.070,0.024,1.008,
-0.042,0.017,0.995,
-0.021,0.022,0.980,
-0.012,0.035,0.993,
-0.001,0.029,0.979,
-0.013,0.021,0.995,
-0.017,0.046,1.001,
-0.011,0.087,1.017,
-0.007,0.103,1.018,
